269,269,47,887,269,684,977,684,250,887,806,528,977,250,915,234,887,120,977,53
269,29,445,8,269,977,977,561,269,408,887,269,120,878,643,208,269,269,977,915
269,269,684,887,269,350,703,269,269,87,433,269,684,365,234,250,977,839,684,269
977,943,977,561,29,943,269,977,238,977,364,269,410,269,269,977,839,684,943,977
645,887,234,887,741,846,511,120,887,269,269,269,447,445,27,933,33,887,269,798
887,234,966,317,684,120,341,45,977,887,269,387,977,684,269,684,684,687,943,977
216,915,887,716,234,92,209,209,269,943,977,839,269,977,87,504,269,943,977,684
684,269,269,907,899,126,887,899,32,483,781,546,684,977,341,977,684,430,144,977
684,916,887,684,887,943,269,368,684,979,269,344,589,684,29,269,684,341,269,445
250,269,977,234,445,269,269,684,977,525,806,364,684,887,798,458,682,33,798,269
269,665,525,528,684,234,943,684,763,582,120,684,209,245,887,164,887,977,432,684
560,684,269,269,988,943,368,561,977,511,269,120,814,887,234,234,684,269,433,365
887,525,561,269,120,234,269,445,445,977,741,120,33,942,111,977,684,887,684,410
445,684,684,687,234,528,977,247,684,341,269,943,887,269,977,368,283,269,445,684
684,269,445,977,269,977,915,643,269,341,977,515,684,341,269,269,943,943,445,684
887,269,977,684,814,942,684,732,977,994,977,977,684,269,684,250,977,269,977,528
915,814,977,943,887,977,432,432,317,269,402,234,684,977,120,269,314,943,684,977
604,269,269,977,432,741,29,528,269,907,684,269,806,269,887,977,269,916,234,887
269,887,269,618,684,341,684,376,887,269,977,977,684,269,120,350,988,878,763,269
684,521,269,684,410,50,887,525,821,72,532,870,216,887,977,92,977,528,684,716
977,269,977,887,684,269,887,943,977,618,410,684,684,887,977,887,269,269,977,684
977,102,120,684,977,364,269,87,607,684,45,65,234,916,269,445,410,684,269,684
684,977,376,887,269,684,618,120,977,269,430,977,120,643,943,684,684,684,269,341
29,445,684,878,528,445,350,269,887,79,684,684,991,269,546,684,89,994,445,269
269,887,341,977,914,977,977,271,335,887,977,410,445,977,887,269,684,326,269,525
977,977,269,234,684,269,994,887,684,684,977,684,887,977,157,245,341,977,894,216
250,887,684,684,269,433,977,364,269,234,269,942,250,977,304,684,684,269,741,473
851,120,546,407,684,684,245,997,582,269,684,708,977,899,32,988,977,684,676,977
887,234,432,464,418,269,8,269,445,899,269,684,341,684,851,450,269,87,839,234
376,684,498,887,528,625,32,269,432,350,528,980,379,977,887,684,120,234,365,904
977,977,713,943,269,977,445,269,684,887,684,977,235,977,887,131,269,785,269,154
977,445,703,977,887,445,977,684,337,553,432,839,887,684,269,887,269,341,364,364
977,643,977,269,887,887,684,269,684,269,269,977,33,903,977,887,341,887,684,350
688,891,763,977,432,977,977,269,269,553,684,684,269,458,216,684,341,548,942,269
779,977,477,887,687,120,736,977,943,269,645,887,269,977,684,234,684,670,684,445
887,684,863,889,572,29,269,445,684,977,269,234,269,410,887,437,977,977,164,887
186,684,977,29,269,943,878,914,977,410,454,269,269,977,977,684,731,140,433,350
887,977,257,458,269,878,269,684,994,916,269,977,977,684,684,29,977,684,269,269
155,977,269,269,410,498,684,250,887,887,977,684,120,164,887,269,684,928,269,271
460,484,977,445,410,684,684,167,269,734,684,364,92,269,977,887,839,364,269,269
269,977,269,234,528,269,887,269,977,234,887,269,887,92,200,525,684,670,907,977
813,977,977,977,977,234,304,269,525,977,27,269,798,684,445,977,269,826,928,120
684,440,341,364,887,684,878,977,684,977,234,269,684,234,511,410,408,977,289,713
257,410,943,157,269,684,190,269,977,29,245,943,304,269,977,684,988,684,977,433
269,684,713,498,943,684,269,977,250,684,887,684,684,684,269,889,684,684,887,341
878,684,269,977,574,977,29,269,684,643,574,120,445,454,917,684,887,977,0,269
684,682,684,977,269,798,341,269,269,977,376,364,744,269,977,744,943,942,744,234
445,269,994,943,181,977,684,977,574,269,269,731,416,269,560,977,870,525,887,269
994,92,269,977,977,410,269,977,445,887,977,887,419,445,684,553,565,341,445,120
887,269,943,29,29,445,120,715,402,269,684,269,269,445,977,684,269,582,943,977
341,684,977,977,269,977,684,187,736,943,269,839,977,269,269,191,977,445,807,445
232,887,684,350,269,943,445,269,943,684,977,744,977,445,269,234,684,216,684,618
744,120,703,887,907,684,485,364,887,977,269,988,582,468,454,269,250,684,410,120
388,684,887,528,814,269,269,977,684,269,410,445,341,943,814,977,636,887,69,887
402,269,684,269,977,684,943,977,269,8,445,92,677,741,120,943,676,977,684,350
887,364,684,977,269,977,977,787,977,561,806,376,887,269,928,977,887,887,269,416
234,887,887,587,977,887,269,191,447,977,684,525,234,977,234,943,887,684,29,977
684,567,269,994,684,684,977,684,477,65,416,269,668,50,684,734,235,269,904,977
684,943,684,977,341,269,684,445,994,47,582,584,269,907,943,567,684,120,994,574
367,977,445,269,798,887,269,234,851,883,887,234,464,684,525,887,887,744,977,269
977,574,977,269,445,977,432,684,684,245,87,32,269,977,269,18,977,234,269,250
47,887,350,164,269,525,269,977,525,977,269,899,684,977,269,977,269,977,684,977
977,684,977,744,120,234,977,368,887,684,410,704,943,269,684,576,618,684,269,274
977,943,977,977,376,341,684,192,977,245,269,269,977,445,977,684,977,269,269,684
269,234,684,887,943,996,684,269,977,643,870,269,250,943,977,684,977,234,977,943
734,341,269,120,269,525,977,269,234,887,445,269,29,977,977,684,234,33,684,437
368,298,887,977,684,977,234,157,977,270,684,684,234,509,118,684,402,412,582,432
269,234,29,977,269,269,994,37,907,887,977,763,905,805,27,29,684,887,851,943
684,977,977,269,684,234,269,269,943,269,977,234,269,943,684,943,269,525,977,269
943,120,684,269,914,368,269,977,350,839,269,269,684,341,269,445,977,120,977,887
432,269,684,269,887,977,567,269,977,806,670,269,684,684,189,257,269,111,977,553
977,684,684,582,269,887,977,684,887,269,269,269,29,684,234,445,269,20,977,386
87,887,364,684,887,978,269,27,742,977,364,887,684,148,458,350,559,269,915,269
977,977,977,863,684,8,977,269,684,250,245,977,364,269,269,643,269,904,269,994
553,684,193,364,368,977,364,120,684,684,899,977,977,966,621,364,903,887,887,887
977,416,887,977,684,641,269,713,977,977,887,977,505,977,887,8,684,269,607,269
703,553,887,744,66,445,133,101,977,269,410,943,977,364,553,684,216,684,684,269
269,887,269,887,977,977,684,684,269,887,887,887,684,887,914,289,269,684,269,253
684,269,365,559,684,684,269,684,887,887,684,977,317,298,645,234,341,977,445,487
726,684,257,887,508,269,120,269,684,684,887,164,269,887,269,977,887,887,341,684
977,269,684,445,269,250,839,398,292,943,684,887,977,977,851,687,977,839,269,994
887,943,899,269,887,684,684,120,977,977,269,269,269,269,977,887,274,887,618,587
257,977,117,887,561,234,942,887,887,887,445,684,269,120,914,445,887,684,269,907
29,152,684,528,887,887,684,528,117,887,269,887,687,269,269,887,977,269,120,684
977,410,269,234,887,943,887,684,943,977,977,977,806,887,269,744,120,269,684,914
498,943,977,567,887,977,977,889,269,887,235,977,684,584,887,744,684,685,763,234
33,341,269,977,887,684,977,269,29,269,670,269,943,692,977,29,454,350,269,548
269,977,643,684,234,684,269,187,498,943,741,684,977,269,50,337,977,943,269,734
684,586,241,943,269,977,977,269,445,977,410,887,432,977,977,977,269,977,887,509
684,684,943,234,943,269,234,977,234,966,684,433,387,977,887,269,977,684,943,977
445,887,703,977,181,164,977,269,120,887,977,977,232,269,982,684,502,269,977,29
684,887,685,684,887,665,977,561,269,273,684,977,120,8,216,806,618,684,252,69
33,684,269,520,269,243,943,977,33,269,685,269,216,445,977,887,234,269,528,887
432,943,269,245,87,684,187,684,269,269,977,684,234,269,269,269,966,234,269,977
214,618,120,684,269,269,684,670,887,304,977,234,887,907,269,269,269,887,269,713
887,996,528,977,916,684,269,676,269,977,269,364,458,684,798,164,977,977,433,0
887,269,768,410,977,977,684,887,120,269,977,684,943,977,684,269,458,684,977,172
887,887,216,942,887,445,887,269,269,977,269,977,234,120,269,528,977,234,235,503
269,269,234,684,943,887,887,245,887,40,684,528,977,559,269,887,887,445,688,943
350,879,839,943,977,341,269,684,292,120,269,269,164,459,269,977,269,383,684,477
684,684,887,684,977,943,977,684,141,269,269,181,234,269,703,891,269,445,977,445
977,684,943,887,917,269,977,269,525,155,977,684,813,887,376,410,977,977,269,887
269,943,250,216,517,977,234,234,907,360,546,234,943,511,684,269,234,977,234,164
977,684,977,887,684,684,684,713,684,445,546,539,433,269,887,684,887,977,269,684
269,977,269,977,800,511,341,269,350,684,684,684,851,887,684,887,943,502,120,269
684,966,887,887,120,163,677,684,269,787,433,684,977,887,977,432,269,914,977,87
915,525,350,901,684,684,943,269,887,977,977,977,445,684,977,235,269,29,943,65
432,977,368,977,341,684,977,977,684,943,977,994,208,350,269,234,120,684,216,321
269,887,781,269,903,684,528,341,498,684,684,432,269,887,234,887,914,684,29,416
410,368,269,269,684,245,269,350,887,843,887,528,548,269,269,887,977,734,269,684
445,684,741,528,943,269,943,445,410,943,977,269,914,887,887,505,977,943,943,887
445,684,977,120,388,977,120,977,887,265,120,798,410,350,684,684,977,943,29,562
684,887,410,784,559,216,269,179,269,977,8,445,977,234,684,684,269,341,269,977
813,79,131,977,977,684,521,234,341,269,8,269,977,269,977,615,684,269,410,269
839,254,977,269,269,234,641,684,364,341,269,234,365,763,887,977,977,684,245,120
376,977,445,977,977,269,684,269,977,684,216,977,977,269,684,977,364,887,627,92
977,988,977,120,904,964,684,887,235,269,887,298,907,298,656,977,643,977,977,684
269,269,0,376,684,245,402,368,269,269,977,234,269,977,120,887,269,445,977,977
977,887,977,977,977,269,887,943,744,943,684,269,377,914,977,245,120,684,891,790
350,887,33,684,684,120,977,684,800,977,684,977,977,977,684,977,223,567,120,269
943,269,887,861,994,887,684,120,887,887,269,684,843,977,849,763,703,813,234,269
269,977,736,887,433,425,8,943,684,410,392,269,684,120,187,269,977,190,269,684
904,350,977,445,445,433,887,13,525,977,643,977,133,978,887,731,685,887,977,684
684,269,269,269,350,977,235,977,977,977,977,618,432,684,684,269,684,977,269,269
806,618,977,907,684,269,87,684,887,250,878,684,166,977,68,528,54,684,245,349
550,887,887,887,304,684,977,977,977,887,977,887,445,87,943,269,977,635,887,977
977,899,269,943,943,977,977,298,269,684,713,350,120,269,247,269,458,994,445,269
873,887,977,943,977,269,269,269,684,350,977,887,988,25,269,977,684,214,887,364
684,269,181,269,887,269,364,684,851,703,887,269,887,943,216,132,269,887,269,977
477,120,977,684,269,269,269,341,977,269,364,977,684,684,269,511,977,234,977,269
269,899,814,684,433,269,915,887,977,437,887,763,977,744,887,269,684,684,977,234
269,641,977,410,843,269,643,684,915,684,29,120,234,269,684,398,684,92,546,878
419,977,684,269,29,684,8,269,977,269,684,684,942,977,887,269,350,977,364,269
684,120,245,458,839,410,887,298,878,943,521,684,977,269,887,269,887,269,120,234
684,433,131,943,445,684,684,887,887,943,8,525,269,364,433,447,814,977,684,798
120,977,687,553,641,432,269,643,120,27,887,943,849,684,269,887,269,234,977,977
994,977,684,29,977,977,708,269,269,120,684,432,350,410,269,445,943,977,341,684
684,120,977,269,214,573,887,887,445,117,341,350,814,269,45,684,511,688,977,341
684,684,154,977,684,977,250,684,977,269,120,977,943,618,972,458,269,907,525,269
887,887,269,181,269,683,703,341,148,684,458,684,234,269,265,269,269,245,120,887
684,977,977,887,269,432,410,407,445,977,269,364,484,498,943,977,120,32,234,887
977,269,977,741,734,977,994,604,528,364,670,684,977,977,676,977,234,977,684,29
684,684,350,943,269,684,234,234,684,458,977,786,684,987,887,445,887,800,977,445
120,269,914,45,477,943,8,887,301,684,753,216,684,882,32,269,909,887,8,904
977,878,445,445,943,269,684,887,977,977,621,400,269,410,546,269,684,269,977,445
350,166,684,584,746,30,269,120,943,269,269,151,684,887,887,977,684,915,887,269
692,587,977,269,918,977,416,977,887,943,234,977,445,684,120,744,269,977,269,27
887,943,887,269,684,977,574,269,459,643,684,269,684,485,977,269,684,269,83,684
269,269,684,102,269,977,979,269,684,120,977,269,977,216,887,269,943,269,950,977
887,269,977,741,69,234,511,445,994,977,40,245,684,250,887,586,684,887,977,445
684,528,269,943,33,410,445,120,887,445,684,977,645,814,806,977,977,250,92,607
364,684,269,234,977,0,83,684,269,887,994,684,410,684,943,994,684,887,887,887
914,567,543,977,269,684,269,433,234,269,887,887,154,977,269,684,45,607,586,684
887,350,410,977,530,321,376,977,234,120,247,994,887,30,69,887,234,643,445,120
977,779,887,269,977,800,511,292,269,234,887,368,298,807,684,269,269,887,887,419
269,887,915,269,269,498,977,943,269,269,445,565,684,33,703,341,643,943,943,878
684,234,887,887,269,269,234,800,458,120,245,269,269,528,179,943,120,741,269,269
887,410,977,800,887,60,269,511,839,269,703,120,684,977,269,234,511,887,269,887
887,269,445,977,703,269,684,235,684,234,120,511,883,977,870,684,269,269,269,977
274,234,878,684,111,120,269,684,298,269,269,337,977,977,684,269,684,131,977,292
432,269,643,120,684,887,798,887,368,349,269,887,427,977,350,269,994,133,234,269
245,977,684,731,350,344,791,887,684,909,269,120,341,887,247,501,317,511,977,684
977,977,269,618,887,977,87,269,269,887,269,29,269,643,887,234,269,977,887,977
943,966,887,684,269,269,120,350,18,269,887,269,120,883,977,684,445,269,269,943
269,887,269,684,684,559,187,341,269,643,700,120,684,684,269,684,977,943,269,684
269,684,887,269,274,234,684,528,269,250,269,684,368,120,684,416,450,317,684,234
269,684,445,40,943,364,887,341,943,887,269,48,269,235,977,511,977,509,684,193
269,684,484,269,887,350,445,887,943,977,977,216,943,741,806,703,269,269,120,445
235,908,445,684,977,269,889,977,54,619,943,684,977,604,887,189,887,553,421,269
891,887,684,684,40,269,780,684,356,120,977,670,269,445,977,887,269,269,341,977
887,977,726,977,977,269,977,269,350,887,781,977,234,69,269,525,269,45,887,454
887,364,942,31,887,269,269,364,887,542,977,269,684,269,120,321,8,163,269,269
586,269,269,887,341,410,687,977,445,269,269,269,684,977,684,269,553,344,454,684
269,250,574,684,684,943,269,684,582,269,341,977,546,977,887,269,887,977,269,943
943,269,977,977,269,567,8,269,977,943,684,887,863,684,879,269,684,977,684,887
891,269,234,269,887,269,269,8,269,234,511,94,445,887,887,276,726,234,120,684
684,994,445,887,269,269,204,284,120,736,943,120,887,120,528,684,269,883,732,269
269,341,120,234,269,269,254,887,269,120,234,55,684,943,718,269,943,889,269,269
977,684,269,525,269,703,887,839,684,887,269,887,977,235,977,887,887,120,977,269
79,120,269,684,887,432,567,269,269,433,887,943,525,684,684,977,977,234,269,887
269,887,234,977,977,561,269,943,684,977,410,234,887,887,511,269,779,977,891,684
528,269,684,887,684,843,422,269,254,943,454,269,977,684,977,887,269,410,684,33
684,269,994,943,684,684,269,234,364,269,887,684,432,269,684,887,29,166,445,684
234,234,977,684,684,269,684,684,643,55,977,29,269,87,269,977,977,618,684,687
684,269,887,887,947,450,887,977,234,269,269,684,269,887,304,269,234,250,607,887
245,269,684,269,713,349,561,891,887,891,887,977,464,368,684,887,250,887,341,734
269,245,120,684,450,943,120,433,471,432,977,269,269,269,977,887,33,887,684,994
45,977,977,269,376,234,234,190,445,977,120,269,234,269,684,269,269,269,364,362
977,887,269,269,402,684,341,943,684,33,878,887,643,376,528,684,684,269,269,943
120,8,977,364,120,92,806,432,972,977,27,977,977,582,943,943,977,269,432,684
458,364,977,410,887,684,269,684,269,943,943,269,977,269,977,245,887,684,943,869
45,839,887,445,350,234,977,887,684,977,341,887,943,887,887,269,887,459,887,341
684,807,887,977,684,806,321,298,684,269,887,234,8,977,576,364,645,977,915,234
432,29,907,977,684,269,977,977,741,209,269,416,684,269,8,364,269,269,887,269
943,787,684,684,977,354,684,835,604,684,341,958,131,887,977,977,120,887,977,684
269,813,269,887,120,839,120,269,977,269,269,269,977,977,517,887,784,684,269,977
977,684,166,87,887,763,943,120,943,350,851,684,216,269,618,269,887,684,684,977
887,269,234,684,887,977,903,684,410,741,364,903,120,0,341,887,977,161,977,120
269,679,571,647,977,87,684,8,269,943,445,269,977,643,977,977,269,887,684,190
582,445,887,269,977,887,29,977,164,933,269,269,977,618,269,269,586,132,977,269
887,154,946,269,943,977,684,977,485,164,234,977,317,977,269,904,269,684,684,887
684,887,977,977,269,806,234,470,356,234,269,556,586,8,977,216,684,814,977,684
269,269,839,321,269,915,528,341,887,670,977,416,445,684,247,684,977,887,684,269
214,364,684,977,364,245,977,269,364,943,977,29,477,977,380,275,349,269,878,528
684,33,269,887,269,269,701,887,269,887,269,269,234,943,445,253,269,269,350,700
410,977,269,87,977,364,784,977,977,916,977,528,269,977,269,525,977,977,528,731
914,684,234,684,269,269,269,977,270,977,528,364,684,269,120,887,887,234,269,684
432,511,887,977,977,511,477,350,269,269,977,977,684,548,916,943,528,561,887,943
269,269,234,364,350,887,887,269,684,269,887,684,887,914,994,432,683,734,887,684
887,887,977,29,8,977,269,977,977,269,887,977,269,684,943,684,269,234,269,958
400,887,977,269,977,977,440,40,269,977,887,269,904,887,269,977,234,977,684,350
269,887,120,269,684,120,234,410,269,977,943,269,269,684,887,977,943,528,269,977
269,528,269,250,684,887,684,269,684,806,916,899,977,887,120,350,645,57,684,887
966,887,0,269,656,977,849,977,943,943,977,684,887,977,269,269,269,977,269,269
618,273,887,887,977,805,216,977,684,700,269,950,977,943,887,684,341,33,977,229
216,120,794,269,181,618,887,269,341,977,988,91,410,636,643,120,120,269,234,269
416,445,943,684,943,166,977,498,907,269,684,234,269,943,977,887,274,445,120,269
553,528,907,887,445,304,977,977,887,416,269,988,684,314,269,887,8,209,432,887
977,977,684,350,977,234,684,521,977,684,977,977,977,269,977,977,627,824,410,684
684,250,684,458,269,350,234,525,977,234,607,234,216,798,131,700,977,977,234,994
234,561,27,684,341,586,684,977,250,684,663,684,943,977,943,234,977,684,684,684
684,684,525,887,684,269,89,447,269,977,235,645,120,899,234,887,120,887,770,800
548,684,977,684,120,977,269,341,907,269,734,350,684,410,684,269,977,234,645,887
216,269,684,445,69,887,977,806,33,186,977,574,269,684,8,907,269,269,943,269
433,433,641,684,684,269,269,528,977,684,914,684,553,887,269,341,269,977,269,40
154,33,234,269,887,887,269,977,977,977,684,520,887,916,120,887,269,879,887,887
977,977,713,269,994,684,684,684,269,181,977,29,977,977,684,269,684,887,269,887
977,684,977,684,643,887,977,191,216,684,269,269,139,604,511,269,684,887,887,887
269,684,887,247,887,943,607,445,977,977,684,684,269,350,528,433,643,292,684,977
269,684,684,684,446,977,364,700,29,364,887,269,337,8,977,916,561,887,643,588
269,977,120,943,977,813,269,887,120,977,904,887,364,684,703,879,216,977,269,977
684,257,269,977,131,269,235,675,977,87,977,269,269,433,887,454,887,269,684,154
245,887,887,269,977,47,887,445,684,120,269,38,269,445,120,87,269,411,887,269
916,553,887,341,350,120,943,33,269,977,477,887,684,341,977,684,445,166,684,684
887,684,684,887,887,977,887,943,269,189,894,269,350,269,216,529,254,977,977,269
445,643,269,269,814,943,887,269,977,273,977,350,234,892,368,943,120,684,684,120
364,29,299,254,27,269,684,684,618,684,445,29,928,269,943,269,684,684,684,234
234,684,350,684,887,887,977,977,269,670,887,977,977,977,269,899,458,154,961,144
643,887,977,943,887,851,269,684,445,943,684,87,887,269,269,498,731,458,684,402
887,684,269,977,269,402,887,887,269,29,269,988,269,582,887,684,943,878,684,269
839,618,269,269,887,966,943,234,269,533,445,120,943,887,376,977,269,977,445,887
684,994,269,887,364,120,120,763,643,408,341,977,350,341,525,245,684,410,977,684
29,684,525,917,977,684,245,684,684,887,445,87,317,839,432,269,269,212,977,120
977,943,887,887,684,234,120,344,269,977,325,269,269,684,977,684,269,899,977,269
684,943,684,887,684,899,943,269,388,269,234,684,269,607,870,269,887,684,943,977
368,269,33,684,684,269,164,684,234,125,684,410,269,887,684,120,977,977,684,887
529,977,977,234,684,269,943,943,887,117,645,887,187,887,887,368,887,977,684,132
779,813,977,887,269,32,904,87,341,269,887,684,269,800,887,269,437,887,977,977
684,386,528,250,179,269,977,887,977,269,525,448,914,383,977,887,269,951,684,763
29,445,887,120,977,684,416,269,350,234,914,269,45,915,684,943,977,851,684,763
525,181,269,120,269,887,269,887,684,977,387,887,915,977,716,684,269,548,763,269
887,269,977,181,433,234,887,887,684,216,643,269,703,684,364,269,582,8,977,977
977,29,977,887,977,684,949,27,887,684,120,977,298,216,684,445,977,943,269,18
887,887,887,977,269,341,269,684,269,684,839,887,916,298,269,684,977,887,574,977
335,887,432,269,234,234,403,684,525,839,977,191,422,341,445,245,943,582,684,977
269,553,269,245,684,269,977,887,298,977,713,133,684,977,684,120,269,445,234,8
445,120,208,977,445,410,643,269,684,269,887,889,234,528,887,977,269,887,445,684
269,887,887,65,33,416,977,684,269,269,432,977,27,887,368,269,87,851,887,887
887,977,235,269,29,977,684,120,914,779,977,943,269,977,460,445,98,433,943,131
8,269,269,887,684,684,887,269,87,684,977,942,269,977,947,994,684,916,121,684
977,737,269,269,269,943,269,269,684,40,45,977,113,302,350,977,49,269,269,29
977,364,977,977,269,684,977,604,234,257,784,269,887,269,943,269,977,269,561,977
813,528,234,235,887,269,349,528,111,433,878,87,887,576,726,269,887,410,986,684
528,943,814,887,20,684,684,364,684,458,166,164,269,269,235,125,977,269,887,977
887,994,445,120,977,238,254,943,684,350,120,780,684,684,977,45,942,907,269,977
887,684,684,498,887,433,269,703,285,269,684,368,887,269,269,684,120,977,269,364
120,641,734,445,977,943,559,887,977,269,458,269,50,977,977,368,269,269,269,269
684,120,887,274,269,887,839,977,458,887,234,298,528,684,269,713,734,133,684,977
943,889,235,684,269,214,684,269,943,887,641,684,684,977,716,269,684,69,977,943
977,269,553,977,243,977,977,445,977,97,29,341,977,364,269,341,684,684,887,977
571,269,684,120,684,887,269,8,269,914,269,887,887,269,977,684,966,977,269,8
977,977,133,684,269,419,222,477,684,528,684,901,887,234,501,977,977,445,684,187
887,341,8,432,269,942,408,120,87,887,887,915,379,958,165,269,684,357,8,734
102,684,887,269,977,269,269,643,269,887,216,582,977,40,269,977,915,410,350,943
269,684,269,234,684,269,269,498,33,550,410,643,447,341,269,887,887,269,977,744
234,988,703,269,798,528,416,684,269,209,887,458,257,903,269,994,645,432,133,977
447,977,269,977,505,387,445,445,977,800,269,684,33,364,687,887,8,484,977,763
684,250,269,368,977,887,152,741,29,887,269,977,977,684,943,904,977,269,684,977
528,234,977,433,269,445,977,269,977,887,977,120,234,887,269,977,269,120,8,977
269,269,659,341,269,887,879,670,341,943,155,8,887,977,269,912,700,977,684,350
304,269,684,445,269,899,887,684,582,269,684,559,943,943,977,943,8,684,977,120
