951,364,254,217,484,154,424,516,543,189,791,601,21,686,484,484,484,228,576,791
484,918,573,118,791,446,298,601,515,202,632,515,228,984,154,984,962,511,21,791
951,484,318,789,512,791,516,780,932,292,202,517,511,189,424,984,762,21,984,584
118,484,516,512,515,592,791,484,373,422,791,907,632,739,396,984,396,555,789,484
852,628,396,141,844,512,87,515,791,429,44,515,984,154,656,573,484,791,408,791
984,183,21,656,21,21,516,573,484,407,21,968,544,512,755,344,987,189,326,584
512,292,543,984,292,255,791,396,142,512,573,573,326,984,791,118,330,844,951,484
396,531,984,515,79,0,396,217,961,714,984,484,516,484,473,918,422,484,21,984
951,901,573,515,101,217,424,791,951,142,21,573,914,511,702,766,713,755,984,326
918,21,516,21,343,12,573,46,53,21,254,484,516,0,206,21,834,21,189,918
573,656,189,424,512,932,914,512,298,511,396,669,512,791,21,709,87,573,932,656
788,424,512,424,573,364,932,396,573,202,984,669,928,918,302,709,961,573,21,516
676,189,962,984,424,918,484,141,544,573,151,632,516,189,648,87,118,361,484,516
154,676,21,396,709,573,516,984,515,708,962,601,154,326,396,656,21,87,326,21
87,517,257,202,791,962,993,217,154,17,484,963,436,424,427,21,984,951,44,928
484,516,865,709,791,573,330,217,292,576,791,21,516,791,951,632,237,516,844,396
484,627,87,656,512,918,115,704,326,908,152,559,555,834,21,396,21,709,154,984
21,516,781,429,918,516,515,21,424,353,484,424,512,515,856,512,713,984,951,21
603,601,932,292,512,791,189,87,964,134,516,834,987,410,484,961,512,984,424,918
932,984,713,601,21,512,189,573,516,993,429,484,298,961,301,968,791,512,791,780
791,932,601,516,918,189,702,984,656,512,932,704,21,396,420,189,573,652,544,544
326,993,424,217,626,544,515,424,631,918,676,573,484,559,151,225,396,21,484,573
750,87,292,656,512,516,947,516,257,189,791,265,373,984,844,844,21,407,791,427
844,242,407,488,993,516,516,984,601,573,199,601,21,731,114,424,424,21,516,515
484,265,0,292,984,544,512,127,516,484,21,87,669,407,21,962,984,961,217,601
118,918,142,53,555,2,932,21,573,987,789,202,21,844,484,373,573,446,544,21
573,844,781,601,932,406,961,316,484,189,852,516,242,302,573,573,856,515,87,964
516,962,484,961,21,676,484,21,951,961,516,21,962,118,984,628,512,511,21,573
791,21,986,951,951,21,189,87,781,984,932,852,987,512,189,504,415,834,55,984
118,515,424,984,484,189,484,21,984,21,142,949,632,601,908,993,987,951,21,257
968,709,292,791,14,765,993,328,21,544,154,555,189,511,791,21,788,511,85,932
554,656,852,422,961,114,21,21,511,676,677,484,702,484,217,141,513,632,424,951
909,165,373,2,512,364,484,424,573,573,791,791,852,154,573,21,961,301,424,863
189,424,189,852,573,484,598,984,852,185,993,834,984,852,21,984,484,834,573,511
484,984,964,834,484,676,834,632,833,677,21,298,512,951,302,512,217,993,373,407
788,396,573,791,573,516,601,118,298,17,511,484,914,961,124,484,154,87,257,484
25,484,484,21,918,217,217,484,484,298,21,984,328,951,415,407,928,484,484,852
484,484,555,415,951,573,2,622,573,515,127,984,424,484,185,436,932,326,984,189
513,544,511,21,118,87,987,984,127,21,510,601,484,984,984,987,964,951,791,422
484,118,632,21,420,512,987,515,932,189,962,907,676,932,513,788,702,512,844,908
512,511,951,676,987,852,202,189,504,484,791,791,21,427,424,396,576,513,410,918
21,292,573,984,573,928,984,791,515,459,984,774,373,381,152,984,601,961,504,676
791,301,928,21,774,656,844,154,21,984,484,544,424,516,984,21,656,636,961,573
21,189,951,512,932,932,484,984,329,373,21,852,189,418,216,844,484,573,124,118
484,516,951,32,627,951,844,573,21,484,791,79,424,326,791,319,416,555,791,515
601,791,516,418,961,516,951,791,21,573,856,189,950,928,511,424,735,785,791,573
484,516,484,763,299,791,984,189,484,326,255,512,530,189,217,984,989,984,791,424
396,424,984,984,511,21,87,74,951,791,484,601,424,422,189,424,154,516,298,984
987,515,396,760,189,522,21,989,484,932,852,299,676,407,484,932,3,791,987,512
918,424,21,791,2,984,21,573,316,2,791,424,154,484,603,636,512,515,962,141
791,601,984,189,987,592,989,791,573,424,292,87,298,512,46,601,984,628,427,601
484,166,484,564,484,785,21,21,21,183,21,484,573,781,516,484,984,150,21,702
396,984,961,984,713,292,298,603,87,987,142,932,422,21,142,292,844,544,984,484
573,21,424,520,515,152,217,516,512,504,127,791,326,407,844,202,619,852,189,516
918,512,791,265,420,866,512,484,601,151,984,765,396,573,516,987,87,79,189,993
987,189,512,21,791,676,791,984,984,189,142,446,778,618,21,217,154,918,298,484
189,676,373,961,984,601,396,242,573,396,21,573,141,984,301,856,601,791,984,21
965,961,951,21,576,301,573,21,422,2,573,791,298,326,151,21,918,422,834,118
852,326,484,484,984,951,516,255,87,573,484,598,17,947,21,396,984,213,396,484
484,658,185,516,326,984,632,691,789,301,676,555,516,343,656,618,257,484,424,484
986,484,918,292,774,484,166,791,21,951,515,330,396,601,709,951,964,918,515,217
292,516,676,27,21,781,515,580,856,791,396,21,961,21,636,656,504,573,424,962
573,515,484,791,189,189,961,21,592,515,476,303,987,292,515,918,573,484,844,516
254,791,902,516,424,484,110,652,791,154,791,984,781,301,21,21,21,984,484,21
368,484,791,669,932,516,396,326,573,2,420,928,21,217,298,484,364,791,21,513
484,326,791,619,407,810,21,844,984,189,834,79,791,189,27,512,515,713,962,298
396,861,484,118,396,446,941,961,424,484,632,407,984,928,21,844,217,154,424,416
951,676,326,87,555,484,669,987,265,750,344,515,2,189,791,396,984,213,951,951
969,825,87,951,217,373,656,676,396,21,21,298,515,791,852,326,396,407,362,961
191,422,484,424,691,964,484,618,844,484,984,791,512,21,573,21,512,326,844,101
918,632,446,791,984,326,791,928,298,484,472,87,484,154,87,484,127,424,21,513
396,484,573,573,484,512,21,364,515,516,962,511,573,601,254,676,377,932,516,984
484,791,127,298,21,159,951,51,85,516,791,791,515,791,950,861,669,110,504,154
217,984,918,484,484,918,21,573,928,573,555,908,21,484,0,484,951,181,791,989
515,396,2,87,21,601,984,928,932,87,918,79,513,576,656,484,928,326,484,484
252,326,984,555,396,908,396,373,709,516,484,691,791,928,573,484,601,918,326,993
189,984,446,154,110,791,516,326,918,856,984,656,515,573,918,603,852,424,484,21
484,559,932,656,515,932,21,21,511,217,984,512,298,484,424,424,415,265,544,484
484,656,573,407,791,704,484,791,984,601,573,791,669,189,962,484,516,856,511,632
844,781,656,154,516,515,852,984,951,21,596,741,484,484,984,984,124,484,930,87
573,21,676,984,195,301,573,396,791,670,484,396,422,424,993,573,484,484,21,189
573,987,791,424,984,573,21,484,573,516,32,373,984,984,512,189,928,422,298,604
918,987,762,656,856,21,512,416,854,21,516,216,993,513,21,424,26,424,601,573
961,298,189,21,544,676,676,897,79,21,864,484,101,598,714,686,507,512,87,189
142,53,415,21,21,670,670,424,702,202,987,592,511,142,21,852,951,619,154,202
181,951,791,2,791,436,984,516,362,484,112,516,656,516,512,217,966,484,791,515
512,516,21,932,484,573,515,515,72,512,427,962,573,986,484,242,601,791,189,484
427,516,951,774,484,424,852,515,947,118,424,343,961,515,511,679,984,511,422,515
422,785,141,217,918,987,396,21,189,21,424,852,217,791,884,189,791,484,907,484
511,484,484,984,947,516,984,2,984,427,951,511,844,314,254,932,21,152,484,272
918,364,964,87,928,791,555,189,512,484,189,656,484,154,517,21,791,512,318,515
484,702,712,512,852,484,849,619,298,731,791,484,422,433,676,396,691,601,110,484
298,21,791,424,515,791,573,987,217,265,484,343,844,632,984,484,852,844,987,765
185,512,984,573,110,669,181,44,424,484,44,396,21,189,165,516,21,573,21,424
484,254,484,780,217,516,516,424,951,576,424,484,987,573,202,326,484,932,676,446
918,3,217,110,555,21,668,984,364,573,573,21,415,189,511,601,914,217,44,151
512,484,928,202,189,512,484,257,515,573,21,424,21,118,21,573,601,702,326,396
185,850,424,573,951,676,189,44,484,962,984,21,373,516,834,427,154,573,115,928
592,515,189,422,44,984,142,573,592,993,993,928,189,512,932,515,484,189,516,964
686,484,115,202,918,932,619,573,422,422,515,424,791,531,298,984,709,601,441,217
844,516,791,984,424,928,217,844,424,512,748,712,424,21,949,496,516,326,791,515
396,424,21,619,791,791,484,44,484,866,484,21,512,189,669,544,791,21,21,159
984,713,422,154,21,987,427,189,21,154,118,791,573,484,21,987,918,676,427,21
626,21,601,396,791,573,21,515,951,984,257,573,791,484,592,142,713,964,424,601
852,918,407,396,512,530,750,791,396,436,512,473,852,554,79,555,573,127,791,636
516,516,484,676,984,396,984,416,984,958,484,484,292,918,152,373,961,511,515,932
484,292,21,21,844,856,601,791,962,87,781,918,984,573,189,984,257,573,21,573
424,844,544,714,110,834,424,484,716,834,932,21,155,484,778,21,641,21,152,984
544,962,984,427,484,512,656,791,21,993,852,237,601,396,298,939,384,484,79,484
512,984,301,301,918,629,343,72,292,72,484,298,298,932,573,110,932,245,964,217
21,731,516,961,189,21,484,791,713,21,951,918,791,781,324,21,844,298,713,856
928,515,72,544,620,254,512,512,676,189,544,21,484,446,292,484,217,326,373,984
217,21,844,154,601,984,326,422,418,515,446,918,555,918,484,544,154,292,702,512
189,554,516,844,958,484,427,217,834,825,189,961,21,326,142,21,189,676,951,590
373,516,330,484,984,124,573,373,512,21,547,676,516,484,573,501,849,422,796,515
424,484,852,785,791,189,984,984,791,484,573,484,852,484,21,758,44,21,629,984
516,791,573,964,350,21,87,791,791,731,852,676,21,643,791,592,21,684,984,484
484,436,791,484,484,484,21,165,544,652,484,344,598,484,791,516,987,573,512,789
676,21,79,928,484,947,484,79,517,918,505,21,484,154,424,791,984,424,669,189
791,142,555,194,511,265,918,636,21,573,484,513,780,272,53,189,21,915,781,964
396,2,238,573,21,484,984,189,516,2,512,189,530,791,87,918,484,416,511,416
484,780,21,852,576,2,928,21,619,791,928,373,301,791,301,852,505,476,669,2
755,484,484,151,573,781,984,21,852,189,544,364,984,373,326,424,484,877,951,951
964,739,515,292,781,416,484,189,598,656,50,951,984,326,512,984,962,21,512,326
21,852,396,484,326,984,676,511,364,512,918,984,918,416,265,265,515,516,484,316
396,484,989,908,301,652,326,406,914,984,512,484,219,601,512,88,484,424,21,517
407,326,42,424,918,484,484,373,592,484,292,254,74,141,60,189,632,326,255,299
516,396,189,844,511,217,511,713,217,573,446,601,914,636,110,124,576,21,21,780
189,676,555,87,987,632,511,918,849,512,928,856,21,484,79,265,544,987,769,484
918,407,598,984,87,866,603,962,512,928,918,21,788,962,984,601,932,21,601,573
713,21,544,918,512,415,544,21,396,484,484,21,87,636,951,418,791,114,48,914
852,573,962,544,396,424,512,544,21,598,396,21,154,407,951,515,573,72,918,601
928,551,669,484,765,507,484,656,364,302,87,792,951,360,676,484,511,984,21,964
984,154,96,515,791,21,484,396,484,424,114,21,21,217,951,422,424,189,21,396
87,484,326,573,656,257,516,321,36,396,422,636,834,484,984,427,791,791,16,298
573,884,189,619,516,292,118,210,292,484,21,0,21,424,21,142,415,87,424,791
484,351,530,422,87,396,515,951,512,951,656,422,484,762,834,2,866,396,265,844
299,424,217,511,396,791,217,984,964,427,152,418,189,21,484,575,765,608,791,110
984,781,961,265,21,984,852,217,652,21,512,396,573,396,516,202,484,781,189,484
301,951,561,993,691,154,515,118,44,544,962,914,189,780,189,21,45,189,516,154
516,791,601,573,993,918,752,446,928,21,713,852,202,326,189,932,484,373,21,791
516,422,511,962,396,984,484,110,512,504,292,396,797,984,515,202,2,396,961,189
918,512,984,242,326,424,87,199,422,396,484,511,21,984,92,573,189,987,484,712
516,987,750,713,484,555,326,513,984,446,960,962,601,189,299,601,373,555,154,512
484,484,961,573,154,21,484,424,88,511,573,424,791,484,984,918,984,424,676,396
964,993,984,791,114,21,573,21,484,656,791,656,516,932,326,410,601,669,984,515
573,407,303,907,573,21,407,511,517,87,708,576,427,516,516,987,292,114,993,124
484,484,396,21,217,21,484,932,791,984,515,21,516,217,516,21,601,424,142,932
154,555,516,918,326,844,917,512,918,473,516,573,791,573,292,844,601,844,573,396
932,656,72,484,189,21,961,326,951,396,326,601,740,791,515,962,516,373,573,993
364,154,484,298,515,301,516,984,993,702,21,326,21,987,601,127,142,932,330,852
326,484,511,555,986,420,781,987,396,573,0,50,484,396,632,928,21,928,984,791
484,27,484,484,484,422,298,676,601,446,515,21,844,484,511,516,573,984,87,484
396,984,189,852,516,154,118,576,87,217,298,993,918,918,984,513,255,516,326,856
21,484,189,484,601,165,573,512,984,636,50,984,189,918,189,298,484,656,918,21
512,424,21,422,484,928,825,484,72,984,516,785,446,110,114,512,670,791,656,932
0,852,984,791,189,396,189,984,484,189,512,484,601,516,712,484,573,512,55,303
361,928,484,483,422,731,396,484,484,791,21,407,984,21,601,573,603,984,791,396
21,766,484,834,513,573,573,987,56,326,576,511,427,189,189,424,791,255,601,424
124,512,951,573,484,484,21,114,154,152,118,833,791,415,298,484,951,21,292,716
396,968,21,484,326,512,932,840,781,748,116,21,21,993,515,984,850,484,517,573
21,852,21,984,791,394,189,856,326,407,189,189,21,928,561,676,242,932,573,573
601,984,125,852,706,603,330,962,484,484,987,165,515,484,814,303,573,552,118,21
429,512,326,141,852,484,415,601,21,396,21,396,573,918,554,632,709,424,326,573
255,189,590,424,716,652,951,154,159,656,114,512,601,852,21,72,791,512,676,42
298,791,516,984,984,512,301,961,298,579,516,932,791,928,512,142,907,21,0,512
298,245,118,632,544,406,298,44,424,21,292,504,484,424,984,373,516,21,21,484
986,676,298,932,932,407,656,961,918,415,791,396,852,396,324,74,918,88,852,407
656,516,484,110,424,544,484,217,601,141,254,702,951,984,656,834,573,844,484,714
598,918,702,907,984,87,189,118,512,774,928,932,154,316,326,852,791,573,21,484
21,21,512,984,424,515,516,21,750,154,713,59,21,516,117,512,601,576,257,422
484,154,512,750,918,984,326,791,326,217,984,788,484,505,46,573,781,484,739,918
364,484,21,154,154,918,573,27,21,190,844,373,961,512,396,343,396,632,762,555
951,318,951,555,21,516,691,513,512,21,484,343,516,484,791,951,21,189,516,299
154,424,791,484,217,422,932,301,298,511,484,984,124,601,766,21,984,2,984,484
628,217,141,516,484,676,918,918,217,555,418,217,584,676,791,292,780,791,484,512
573,21,928,422,189,914,573,636,652,44,788,21,932,425,21,21,424,373,951,424
484,573,964,422,573,189,326,53,21,516,984,797,484,573,762,484,87,573,984,515
217,791,932,189,292,791,484,516,484,812,484,189,984,984,852,676,298,484,601,326
189,928,424,516,834,856,484,932,326,326,484,515,484,127,422,951,21,928,668,676
964,652,142,791,36,255,656,341,466,769,2,114,791,914,21,504,984,265,852,984
484,330,515,554,918,21,573,512,791,104,516,202,573,436,791,424,984,21,424,573
515,326,21,424,516,626,512,791,87,142,918,984,763,515,573,217,814,573,702,555
918,484,951,516,344,984,515,928,504,515,150,658,928,918,484,484,516,934,852,769
298,961,424,424,791,573,396,21,257,21,373,217,422,984,484,396,516,166,181,154
141,984,484,418,918,484,641,601,424,154,984,484,298,648,791,154,984,484,515,511
21,484,844,424,504,424,87,416,516,573,961,127,598,298,484,292,36,484,21,484
326,21,658,484,928,484,484,573,396,422,714,632,781,573,265,21,511,21,202,852
21,513,576,669,791,791,962,984,189,791,217,731,142,573,676,407,598,618,189,51
484,797,762,87,112,573,834,852,601,484,932,484,21,984,484,422,516,683,791,396
512,484,484,44,555,601,407,619,984,21,422,984,484,21,674,573,87,298,511,396
242,60,154,619,964,424,656,118,636,21,764,21,544,531,301,984,958,516,301,932
21,189,791,118,669,142,220,641,189,709,127,791,189,142,21,189,928,987,918,573
484,714,189,264,791,833,515,422,512,791,484,512,984,21,603,373,713,877,914,21
154,791,189,326,424,712,21,422,601,961,573,254,87,834,592,984,329,484,21,484
709,791,669,601,396,515,154,326,242,21,512,353,791,962,776,298,778,326,932,152
573,484,217,844,791,373,21,21,987,396,21,702,110,254,446,592,702,715,791,984
154,573,573,755,511,217,124,396,415,601,257,484,255,87,844,21,87,516,951,195
573,48,676,189,573,791,427,154,702,791,513,619,852,326,932,341,326,516,410,407
118,56,834,601,427,511,993,436,592,484,396,484,2,573,993,984,984,907,791,512
601,265,87,484,928,424,592,713,427,555,381,21,396,656,21,993,648,918,629,932
512,592,2,326,573,844,928,852,791,484,484,415,476,961,512,21,516,984,484,516
984,601,217,2,21,884,396,601,118,202,424,407,852,484,928,326,189,573,573,713
791,21,791,852,484,576,573,254,844,484,951,484,918,656,573,993,544,424,484,326
396,484,601,21,713,516,791,852,396,516,255,79,87,573,676,326,592,984,951,987
601,189,484,87,964,298,21,307,328,484,791,484,396,326,515,984,928,516,573,415
118,511,255,512,791,984,202,516,189,932,484,484,791,484,573,484,573,601,21,984
424,118,217,914,576,255,791,512,292,21,118,791,632,301,676,17,951,21,632,484
416,984,298,641,326,396,217,217,856,918,427,573,142,416,21,932,573,601,21,758
516,484,702,515,202,484,517,0,656,484,154,702,573,142,676,110,834,791,748,932
118,242,189,515,301,877,961,986,21,984,72,4,785,555,396,964,118,396,844,951
961,656,21,516,850,484,326,424,21,601,573,964,984,601,951,484,961,989,328,484
676,852,254,951,21,21,484,791,301,918,791,21,299,181,731,484,516,424,21,416
691,21,154,791,987,127,484,292,72,516,926,951,852,515,932,791,396,436,573,21
636,21,592,217,316,993,564,2,791,676,731,516,632,951,516,484,516,257,918,984
984,504,21,791,961,53,484,713,573,513,154,601,424,396,993,951,195,484,484,446
852,21,484,189,396,364,2,484,928,555,484,524,515,961,658,516,87,758,364,189
619,302,984,791,573,142,984,151,484,396,118,484,791,446,396,592,21,656,298,326
202,573,21,21,72,918,2,3,21,87,844,424,416,484,932,207,932,21,791,165
516,791,918,407,968,484,484,484,422,242,407,984,932,791,947,515,2,21,852,21
484,515,656,791,512,21,844,573,424,951,731,573,791,555,3,396,632,932,601,914
21,85,512,124,516,298,791,805,984,484,484,709,44,484,512,670,396,592,493,839
961,422,791,601,852,292,648,301,189,484,544,396,791,384,21,709,298,791,573,573
496,573,791,791,964,21,852,573,21,446,641,656,791,791,932,21,202,484,573,424
2,484,932,512,928,676,326,763,857,984,791,202,484,516,484,21,318,515,702,326
255,511,202,791,484,709,21,791,573,189,765,516,217,812,791,217,984,484,484,852
441,484,932,951,424,21,989,154,576,21,928,601,834,512,932,884,21,436,422,601
318,422,422,87,0,484,601,951,856,21,484,21,513,993,984,427,21,984,713,424
424,987,658,127,21,791,189,516,416,601,676,427,511,791,350,189,484,44,372,591
396,87,765,424,484,484,76,511,189,791,484,189,396,217,962,292,791,512,512,844
114,932,511,60,396,598,559,424,21,154,242,44,781,791,484,424,484,512,857,44
21,217,844,422,825,396,21,702,576,791,21,709,762,573,791,573,676,947,189,21
939,656,576,656,632,791,424,154,601,987,601,601,422,962,516,446,484,573,21,928
21,632,515,484,656,484,791,987,928,984,422,21,573,750,951,932,255,984,656,8
515,512,189,0,424,932,918,984,217,964,918,918,21,984,918,87,516,962,601,984
407,632,396,515,918,154,774,984,669,21,511,420,410,407,242,883,189,573,791,424
301,512,396,856,656,515,573,301,292,21,422,55,484,298,484,303,484,21,484,932
573,984,573,511,987,513,101,512,422,484,866,791,484,418,984,984,852,791,154,301
852,189,484,928,844,301,598,884,986,515,516,816,987,511,512,326,559,484,2,424
928,373,189,512,987,189,791,767,484,961,292,544,217,669,576,424,189,217,852,377
713,928,318,504,791,21,21,484,951,484,573,573,984,676,791,513,127,341,484,516
318,21,544,584,516,21,17,601,788,21,484,984,573,511,142,825,298,676,255,50
951,652,814,202,603,87,555,601,947,21,396,964,429,462,512,962,601,36,21,513
21,884,21,984,601,21,512,484,781,407,381,484,986,918,791,918,424,573,573,544
424,984,856,21,512,511,301,189,791,517,673,603,576,79,852,21,101,446,124,951
424,512,424,601,44,844,21,984,852,987,573,330,844,576,396,422,791,516,415,217
53,669,984,849,993,484,112,21,21,21,962,484,484,852,928,118,984,298,989,984
21,516,422,301,422,515,544,484,255,124,484,762,189,951,79,21,189,918,189,265
484,573,987,181,396,189,396,601,373,484,110,21,852,0,918,559,515,202,961,932
914,292,791,2,512,79,516,512,791,852,984,484,189,373,516,252,484,592,601,484
573,573,580,328,484,987,27,984,484,165,844,396,531,961,915,516,984,512,364,791
622,3,21,446,436,21,484,812,755,364,601,484,993,512,189,961,961,515,984,753
87,781,984,245,181,189,984,984,513,932,713,984,961,928,298,656,987,512,632,544
21,21,994,424,573,484,436,484,516,604,79,21,928,21,516,573,834,326,415,415
573,396,396,484,573,298,21,987,316,396,844,791,154,984,424,951,791,189,516,217
601,154,531,515,79,968,424,603,573,301,257,709,513,396,989,601,189,984,255,791
189,195,984,544,217,947,118,984,150,79,21,834,755,292,299,292,189,476,713,2
984,424,834,79,484,516,87,484,76,986,515,656,484,932,21,626,396,217,189,573
791,668,573,21,407,484,579,377,774,516,436,656,918,516,852,484,844,416,484,951
573,512,856,53,789,632,131,781,984,511,516,918,396,791,739,516,87,87,512,373
484,512,429,484,928,127,21,512,424,512,512,484,512,932,424,604,484,87,21,512
791,670,343,731,573,189,702,484,573,844,984,225,372,676,989,415,573,987,484,515
21,427,951,316,189,424,932,87,114,189,512,396,407,484,984,152,852,427,484,21
676,364,124,573,789,516,484,21,984,424,511,780,484,907,987,424,632,619,87,544
504,918,573,951,984,189,511,626,484,53,984,254,656,21,272,511,791,326,852,515
415,473,852,676,515,984,484,984,44,951,265,21,189,573,515,79,189,670,154,410
656,44,592,928,21,512,415,928,292,984,511,791,791,484,87,669,961,407,189,601
676,484,396,189,833,21,515,407,984,422,484,69,87,189,852,702,676,189,301,446
791,21,531,484,714,984,21,791,272,254,601,993,290,984,373,409,21,484,21,544
601,396,573,932,484,21,424,424,86,217,396,702,791,791,951,581,709,189,142,812
573,984,254,866,255,791,217,255,852,507,118,87,189,118,484,834,573,114,961,791
484,516,618,544,424,903,44,422,516,844,189,984,791,429,424,373,576,424,994,396
512,791,590,932,987,573,21,189,785,883,984,484,484,484,984,189,932,656,292,21
396,709,79,422,87,901,484,785,427,396,702,373,517,189,21,484,292,993,512,791
731,573,254,544,516,964,805,484,396,758,87,21,918,484,44,484,544,601,984,415
189,984,254,225,298,446,373,814,484,932,504,298,515,86,21,21,984,424,555,484
484,932,257,141,484,516,731,993,962,484,603,833,309,396,50,516,292,984,298,298
484,484,984,918,484,984,932,961,516,601,932,951,515,676,709,301,852,791,513,573
603,154,833,984,396,967,21,292,326,484,299,424,364,21,516,505,154,44,142,21
87,21,619,396,932,21,932,150,601,842,515,984,592,217,932,656,512,3,189,791
484,791,961,326,573,984,484,21,326,907,424,21,984,299,576,984,515,512,512,484
326,189,961,424,399,984,189,984,619,984,918,811,21,381,669,765,459,21,396,441
446,326,516,217,424,399,984,301,424,21,580,731,511,834,993,424,632,961,984,555
884,709,512,918,512,422,44,292,601,987,407,984,601,709,791,21,573,632,962,681
987,396,951,484,195,791,932,987,225,298,704,814,484,2,114,576,484,949,844,484
484,984,715,511,516,791,21,484,516,852,21,987,516,3,791,515,53,984,618,676
292,652,791,484,484,189,918,632,932,504,516,852,984,619,544,515,299,424,515,373
601,866,932,791,834,766,21,601,202,515,21,852,373,202,484,484,422,961,573,424
601,373,555,21,396,669,484,21,110,484,573,632,928,791,484,516,907,343,844,422
984,292,21,984,791,189,2,516,21,189,918,202,484,516,984,951,189,629,21,791
326,516,515,951,424,852,656,592,984,484,554,512,573,301,436,396,951,489,427,484
21,21,516,825,438,515,762,951,780,254,573,844,702,844,984,44,76,396,932,21
427,852,396,964,424,656,834,484,189,676,17,21,512,962,396,326,516,516,484,709
573,951,298,202,2,844,2,951,984,986,484,984,949,516,484,127,21,716,987,484
555,484,516,932,962,21,516,484,424,307,989,484,21,87,791,242,714,573,632,989
